id,age,gender,country,traffic_source
79332,67,F,Brasil,Search
81847,39,M,Brasil,Organic
82324,27,F,Brasil,Organic
83140,61,F,Brasil,Email
86627,54,M,Brasil,Organic
91010,53,M,Brasil,Search
34486,69,M,Brasil,Facebook
52142,61,M,Brasil,Search
62426,14,F,Brasil,Search
74115,53,M,Brasil,Email
77327,55,F,Brasil,Organic
92087,58,M,Brasil,Email
24123,67,M,Brasil,Search
33985,53,F,Brasil,Search
34840,51,M,Brasil,Email
43888,19,M,Brasil,Search
49048,55,F,Brasil,Search
52691,70,M,Brasil,Email
59528,61,F,Brasil,Search
59668,48,F,Brasil,Organic
63051,61,M,Brasil,Search
73356,27,F,Brasil,Search
76169,70,M,Brasil,Search
13653,19,F,Brasil,Facebook
19697,19,F,Brasil,Search
35266,27,M,Brasil,Search
37323,57,F,Brasil,Organic
88192,20,M,Brasil,Search
471,63,M,Brasil,Organic
4768,44,F,Brasil,Facebook
21210,39,F,Brasil,Search
27990,55,M,Brasil,Search
53559,19,M,Brasil,Organic
66372,16,M,Brasil,Search
87024,32,F,Brasil,Search
88991,68,F,Brasil,Search
89862,20,F,Brasil,Email
305,32,F,Brasil,Organic
32978,28,M,Brasil,Search
43406,62,F,Brasil,Search
44198,55,F,Brasil,Search
48862,31,M,Brasil,Search
60976,13,F,Brasil,Organic
72150,26,M,Brasil,Search
74477,49,M,Brasil,Search
4104,34,M,Brasil,Search
9622,52,M,Brasil,Search
18024,23,M,Brasil,Search
26816,63,F,Brasil,Organic
26925,35,M,Brasil,Email
41365,51,M,Brasil,Display
46913,39,M,Brasil,Search
49970,13,F,Brasil,Organic
59622,25,M,Brasil,Email
64473,46,M,Brasil,Organic
68724,57,F,Brasil,Organic
68897,15,M,Brasil,Search
73310,55,F,Brasil,Search
90652,68,M,Brasil,Search
91801,67,M,Brasil,Display
96212,47,F,Brasil,Search
1643,41,M,Brasil,Search
5174,32,F,Brasil,Search
6723,62,M,Brasil,Search
7079,18,F,Brasil,Search
8792,25,F,Brasil,Display
22759,62,F,Brasil,Search
23995,45,M,Brasil,Search
25608,41,M,Brasil,Facebook
27301,32,M,Brasil,Search
31144,42,F,Brasil,Search
34109,38,F,Brasil,Search
35595,15,M,Brasil,Search
44056,25,F,Brasil,Search
44095,42,F,Brasil,Search
44552,48,F,Brasil,Search
50197,21,F,Brasil,Search
51055,59,M,Brasil,Search
51596,48,F,Brasil,Search
53277,36,M,Brasil,Search
55124,30,M,Brasil,Organic
57357,54,M,Brasil,Search
59151,50,M,Brasil,Search
78407,49,M,Brasil,Search
81643,64,M,Brasil,Search
84600,70,F,Brasil,Search
85938,44,M,Brasil,Search
88424,16,F,Brasil,Search
89654,40,F,Brasil,Search
93539,20,M,Brasil,Search
94677,42,M,Brasil,Search
96400,35,M,Brasil,Search
31052,28,F,Brasil,Search
39097,15,M,Brasil,Search
77527,34,F,Brasil,Display
85222,35,F,Brasil,Search
90373,24,M,Brasil,Search
98474,18,F,Brasil,Search
6339,27,F,Brasil,Search
12358,47,M,Brasil,Search
14065,52,M,Brasil,Search
16428,38,F,Brasil,Search
17469,41,M,Brasil,Facebook
19901,21,F,Brasil,Organic
23292,40,F,Brasil,Search
23475,53,M,Brasil,Search
23490,59,M,Brasil,Search
44662,30,F,Brasil,Organic
45945,37,M,Brasil,Search
75471,43,M,Brasil,Search
80966,57,F,Brasil,Display
82059,69,M,Brasil,Search
82981,25,F,Brasil,Search
83081,22,M,Brasil,Search
84753,24,F,Brasil,Search
18384,15,F,Brasil,Organic
56007,59,F,Brasil,Search
56510,22,M,Brasil,Email
59499,70,M,Brasil,Facebook
68415,26,F,Brasil,Search
75166,45,F,Brasil,Search
90933,13,F,Brasil,Organic
94455,42,M,Brasil,Organic
94873,34,M,Brasil,Search
98615,15,F,Brasil,Search
33508,46,F,Brasil,Search
75224,68,M,Brasil,Search
85327,17,F,Brasil,Search
93144,65,F,Brasil,Search
95831,42,M,Brasil,Search
2007,15,M,Brasil,Search
2932,69,M,Brasil,Search
6999,70,M,Brasil,Facebook
14907,16,F,Brasil,Facebook
23765,14,M,Brasil,Search
24029,47,F,Brasil,Search
24978,41,F,Brasil,Organic
27714,32,M,Brasil,Search
33353,36,M,Brasil,Search
53886,13,F,Brasil,Search
54671,41,M,Brasil,Search
71245,65,F,Brasil,Search
72309,22,M,Brasil,Search
83070,65,M,Brasil,Search
97391,51,M,Brasil,Search
2758,60,M,Brasil,Organic
22918,61,M,Brasil,Search
24461,22,F,Brasil,Search
26239,13,F,Brasil,Search
37625,53,M,Brasil,Search
37837,22,F,Brasil,Search
44296,15,F,Brasil,Organic
48070,18,F,Brasil,Display
51270,21,F,Brasil,Search
54590,61,M,Brasil,Search
57020,44,M,Brasil,Search
58941,18,F,Brasil,Search
59523,52,M,Brasil,Email
61217,33,F,Brasil,Facebook
72350,64,F,Brasil,Search
74907,40,F,Brasil,Facebook
80373,54,M,Brasil,Organic
11277,61,M,Brasil,Search
16313,16,F,Brasil,Search
16592,35,M,Brasil,Organic
18313,44,M,Brasil,Search
21636,17,M,Brasil,Search
22023,49,M,Brasil,Search
25928,39,M,Brasil,Search
26246,59,M,Brasil,Organic
37896,69,M,Brasil,Display
39430,14,M,Brasil,Search
40055,58,F,Brasil,Search
43440,51,F,Brasil,Search
52837,57,F,Brasil,Search
57266,49,M,Brasil,Facebook
59604,28,F,Brasil,Search
63638,19,F,Brasil,Organic
65075,43,F,Brasil,Search
67964,19,M,Brasil,Organic
70519,57,F,Brasil,Organic
70619,23,M,Brasil,Search
75999,34,F,Brasil,Search
79782,58,F,Brasil,Organic
80167,53,F,Brasil,Search
83832,51,M,Brasil,Search
84444,44,M,Brasil,Facebook
86105,43,F,Brasil,Search
88406,51,F,Brasil,Search
90908,28,F,Brasil,Search
95414,58,F,Brasil,Organic
97672,14,M,Brasil,Search
14701,14,F,Brasil,Search
52976,27,M,Brasil,Email
53667,66,F,Brasil,Search
69640,53,M,Brasil,Search
74205,15,M,Brasil,Search
91683,35,F,Brasil,Organic
98089,18,M,Brasil,Facebook
99851,22,F,Brasil,Email
1702,42,F,Brasil,Search
2620,64,F,Brasil,Search
10756,22,F,Brasil,Email
11535,59,F,Brasil,Organic
13149,22,M,Brasil,Search
15929,33,F,Brasil,Organic
17644,16,M,Brasil,Search
21039,69,M,Brasil,Search
22692,38,F,Brasil,Organic
23464,69,F,Brasil,Facebook
27377,22,M,Brasil,Search
30990,18,M,Brasil,Search
31153,63,M,Brasil,Organic
33026,56,M,Brasil,Email
34187,59,F,Brasil,Search
34517,30,F,Brasil,Search
38257,44,F,Brasil,Search
38872,67,M,Brasil,Search
41495,44,F,Brasil,Search
47492,61,M,Brasil,Search
48360,48,M,Brasil,Search
50303,57,M,Brasil,Email
57473,24,F,Brasil,Search
59617,44,M,Brasil,Search
59688,33,M,Brasil,Organic
59924,54,M,Brasil,Search
61272,54,M,Brasil,Search
61704,57,F,Brasil,Search
64191,37,F,Brasil,Search
66842,37,F,Brasil,Search
69235,49,M,Brasil,Search
72772,56,F,Brasil,Search
72899,53,M,Brasil,Search
75003,37,F,Brasil,Search
75326,37,M,Brasil,Email
76042,32,F,Brasil,Organic
77501,62,M,Brasil,Organic
81917,25,F,Brasil,Search
84864,28,M,Brasil,Organic
86208,69,F,Brasil,Search
87581,59,M,Brasil,Facebook
90102,68,F,Brasil,Search
91317,27,M,Brasil,Search
96462,56,M,Brasil,Search
97688,22,F,Brasil,Search
97951,64,F,Brasil,Search
186,65,F,Brasil,Search
12440,51,F,Brasil,Organic
21065,32,M,Brasil,Organic
35013,42,F,Brasil,Search
42987,20,F,Brasil,Organic
46641,55,F,Brasil,Organic
50988,57,F,Brasil,Search
54888,45,M,Brasil,Search
80559,16,F,Brasil,Facebook
88185,61,F,Brasil,Search
90454,37,F,Brasil,Search
95504,24,F,Brasil,Display
27419,54,M,Brasil,Search
27873,55,M,Brasil,Organic
32813,18,F,Brasil,Search
39411,51,M,Brasil,Search
43241,50,M,Brasil,Search
59385,40,F,Brasil,Search
77883,26,M,Brasil,Search
80128,60,F,Brasil,Search
82308,65,M,Brasil,Search
86691,36,F,Brasil,Search
86720,14,M,Brasil,Search
88071,38,M,Brasil,Organic
99529,23,F,Brasil,Organic
25798,55,F,Brasil,Search
48579,27,M,Brasil,Email
71759,59,F,Brasil,Search
72126,64,F,Brasil,Search
72992,18,M,Brasil,Search
74471,13,F,Brasil,Search
77719,69,M,Brasil,Search
5834,31,M,Brasil,Search
19199,16,M,Brasil,Organic
31301,15,M,Brasil,Search
36677,27,M,Brasil,Organic
42433,29,M,Brasil,Organic
61301,22,F,Brasil,Search
65958,35,F,Brasil,Facebook
68244,42,F,Brasil,Search
71323,22,F,Brasil,Search
71626,26,F,Brasil,Search
80065,26,M,Brasil,Search
89080,19,M,Brasil,Search
90254,42,F,Brasil,Organic
91064,60,F,Brasil,Search
97990,38,M,Brasil,Organic
16092,21,F,Brasil,Search
29769,38,F,Brasil,Search
36459,43,M,Brasil,Facebook
38985,19,M,Brasil,Search
48731,66,M,Brasil,Search
53508,67,F,Brasil,Search
68365,47,M,Brasil,Search
80548,46,M,Brasil,Search
83825,15,F,Brasil,Search
84285,45,M,Brasil,Search
89634,36,M,Brasil,Display
91634,48,F,Brasil,Search
91695,64,F,Brasil,Organic
15051,35,M,Brasil,Display
15079,62,F,Brasil,Search
35710,33,M,Brasil,Search
43133,51,F,Brasil,Search
74855,69,M,Brasil,Email
91499,62,F,Brasil,Email
12,40,F,Brasil,Search
1530,15,F,Brasil,Email
1938,12,M,Brasil,Search
5137,63,F,Brasil,Search
5948,57,M,Brasil,Search
6560,18,F,Brasil,Search
7046,40,M,Brasil,Organic
9705,32,M,Brasil,Search
10311,16,M,Brasil,Search
10519,17,F,Brasil,Search
11312,54,F,Brasil,Search
11513,61,M,Brasil,Search
12115,63,M,Brasil,Search
12183,68,F,Brasil,Search
13364,69,F,Brasil,Display
16535,37,F,Brasil,Search
20386,38,F,Brasil,Search
23647,18,M,Brasil,Search
23678,35,F,Brasil,Organic
25374,55,F,Brasil,Search
27180,16,M,Brasil,Search
27232,29,F,Brasil,Facebook
27278,22,F,Brasil,Search
29070,16,F,Brasil,Display
29506,24,F,Brasil,Search
29965,59,F,Brasil,Search
30805,68,F,Brasil,Search
31148,18,M,Brasil,Search
31162,62,F,Brasil,Organic
31734,54,F,Brasil,Search
31902,57,F,Brasil,Search
32471,53,F,Brasil,Facebook
33560,20,M,Brasil,Search
34739,25,F,Brasil,Organic
36409,57,M,Brasil,Organic
37247,44,M,Brasil,Search
37297,47,M,Brasil,Display
39044,63,M,Brasil,Search
39287,62,M,Brasil,Display
42985,37,F,Brasil,Search
46651,38,F,Brasil,Search
48565,30,M,Brasil,Email
50370,50,F,Brasil,Search
50914,24,F,Brasil,Organic
54353,20,F,Brasil,Facebook
55928,47,F,Brasil,Search
56439,17,F,Brasil,Search
56765,59,M,Brasil,Search
57405,40,F,Brasil,Search
59706,50,F,Brasil,Search
64150,20,M,Brasil,Display
64434,28,M,Brasil,Organic
64656,66,M,Brasil,Organic
66880,53,F,Brasil,Search
67133,26,F,Brasil,Display
67899,58,M,Brasil,Search
71907,56,F,Brasil,Search
72101,16,F,Brasil,Display
73119,70,F,Brasil,Search
74235,13,M,Brasil,Search
76117,28,F,Brasil,Search
78703,68,M,Brasil,Search
79819,34,F,Brasil,Search
80984,58,F,Brasil,Search
81582,67,M,Brasil,Organic
89151,50,F,Brasil,Facebook
91927,34,M,Brasil,Email
92181,65,F,Brasil,Search
92934,60,M,Brasil,Organic
95042,24,F,Brasil,Organic
95140,13,F,Brasil,Search
95492,54,F,Brasil,Search
96441,18,M,Brasil,Search
97201,67,F,Brasil,Search
2359,36,M,Brasil,Search
6487,39,M,Brasil,Search
7386,66,M,Brasil,Organic
11214,63,F,Brasil,Search
13347,33,F,Brasil,Search
20529,26,M,Brasil,Search
28941,53,F,Brasil,Search
29731,45,F,Brasil,Organic
30969,21,F,Brasil,Search
32080,29,M,Brasil,Facebook
40380,59,F,Brasil,Organic
42675,68,F,Brasil,Search
44955,20,F,Brasil,Search
47563,68,M,Brasil,Search
52179,49,M,Brasil,Search
52505,55,M,Brasil,Search
57819,39,M,Brasil,Facebook
58630,58,M,Brasil,Search
61054,17,F,Brasil,Organic
63959,39,M,Brasil,Organic
66132,63,M,Brasil,Search
69569,69,M,Brasil,Facebook
72668,33,F,Brasil,Search
75513,15,F,Brasil,Facebook
76031,39,M,Brasil,Email
82428,57,F,Brasil,Organic
84868,21,M,Brasil,Search
86257,42,M,Brasil,Search
89062,18,M,Brasil,Search
94325,12,M,Brasil,Search
99604,40,F,Brasil,Display
491,59,M,Brasil,Facebook
1169,32,F,Brasil,Search
2303,19,F,Brasil,Search
5373,46,M,Brasil,Search
6041,30,M,Brasil,Search
13193,53,M,Brasil,Search
13761,29,F,Brasil,Organic
14644,35,M,Brasil,Search
15116,56,F,Brasil,Search
15297,42,M,Brasil,Search
15844,17,F,Brasil,Email
16642,61,F,Brasil,Display
16644,58,F,Brasil,Search
22176,16,M,Brasil,Organic
24131,12,F,Brasil,Search
25755,66,F,Brasil,Search
27140,46,M,Brasil,Display
29429,50,F,Brasil,Organic
30882,57,F,Brasil,Search
34145,41,M,Brasil,Search
37166,30,F,Brasil,Search
40370,54,F,Brasil,Display
40649,55,M,Brasil,Organic
45659,41,M,Brasil,Search
46502,54,M,Brasil,Facebook
47269,16,F,Brasil,Search
47491,67,F,Brasil,Facebook
48376,62,M,Brasil,Search
50068,63,F,Brasil,Search
50141,63,F,Brasil,Search
50672,40,M,Brasil,Facebook
52954,30,M,Brasil,Search
53767,26,F,Brasil,Search
58478,44,F,Brasil,Email
62483,40,F,Brasil,Search
66582,37,F,Brasil,Search
69194,33,M,Brasil,Search
70013,66,M,Brasil,Display
72263,30,M,Brasil,Search
73599,30,F,Brasil,Search
74407,66,F,Brasil,Search
75390,61,M,Brasil,Display
75490,69,F,Brasil,Search
76237,59,F,Brasil,Organic
77644,36,F,Brasil,Search
86702,58,M,Brasil,Search
87620,29,F,Brasil,Search
94914,60,F,Brasil,Organic
95154,14,M,Brasil,Display
96984,23,M,Brasil,Search
98560,34,F,Brasil,Search
4703,58,F,Brasil,Email
16668,49,F,Brasil,Email
17878,37,M,Brasil,Search
26796,29,M,Brasil,Search
31372,67,M,Brasil,Email
36694,52,F,Brasil,Search
37550,30,M,Brasil,Search
45408,40,F,Brasil,Search
48238,18,F,Brasil,Organic
56529,22,F,Brasil,Search
57931,12,F,Brasil,Search
57946,16,M,Brasil,Display
59361,14,F,Brasil,Search
63430,42,F,Brasil,Search
67746,28,F,Brasil,Search
70557,25,F,Brasil,Facebook
81615,34,F,Brasil,Facebook
83103,41,M,Brasil,Search
85252,42,M,Brasil,Search
87736,25,M,Brasil,Search
89098,60,M,Brasil,Organic
89468,18,M,Brasil,Search
95687,24,F,Brasil,Search
98093,36,M,Brasil,Search
98590,56,F,Brasil,Search
98788,12,M,Brasil,Email
98891,33,M,Brasil,Organic
13577,41,F,Brasil,Search
43129,38,F,Brasil,Search
52403,56,F,Brasil,Organic
54868,55,M,Brasil,Search
69622,21,F,Brasil,Search
89727,56,F,Brasil,Search
90105,55,F,Brasil,Facebook
23144,27,F,Brasil,Search
47991,39,F,Brasil,Organic
69291,40,F,Brasil,Search
97008,70,F,Brasil,Display
99043,65,M,Brasil,Search
5307,35,F,Brasil,Search
25696,21,F,Brasil,Search
27089,45,F,Brasil,Organic
34893,24,F,Brasil,Organic
46215,25,M,Brasil,Search
47164,26,F,Brasil,Organic
63815,48,F,Brasil,Search
64834,58,M,Brasil,Search
64893,28,M,Brasil,Search
76309,25,F,Brasil,Search
96630,16,F,Brasil,Search
99019,29,M,Brasil,Email
12297,55,M,Brasil,Search
14371,63,F,Brasil,Search
27207,20,F,Brasil,Search
36596,15,M,Brasil,Search
38030,62,M,Brasil,Search
40176,28,F,Brasil,Search
44736,14,M,Brasil,Organic
46609,19,F,Brasil,Search
51022,50,F,Brasil,Search
53944,32,F,Brasil,Display
57928,26,F,Brasil,Email
65008,25,M,Brasil,Search
72712,69,M,Brasil,Search
90060,60,F,Brasil,Search
90958,60,F,Brasil,Email
96052,53,M,Brasil,Search
30839,43,F,Brasil,Search
41109,49,M,Brasil,Email
45732,28,M,Brasil,Search
66826,24,F,Brasil,Search
85141,29,M,Brasil,Search
93501,64,F,Brasil,Display
5186,52,M,Brasil,Search
34295,64,F,Brasil,Search
34472,59,M,Brasil,Organic
34483,19,M,Brasil,Search
34525,66,M,Brasil,Search
42898,51,M,Brasil,Search
53233,70,F,Brasil,Search
56613,65,M,Brasil,Search
57214,54,F,Brasil,Organic
67497,61,F,Brasil,Organic
68151,46,M,Brasil,Email
81654,22,M,Brasil,Search
82237,47,F,Brasil,Search
84932,29,M,Brasil,Display
4157,33,F,Brasil,Search
32901,68,M,Brasil,Search
37137,54,M,Brasil,Display
37825,40,M,Brasil,Organic
42979,53,F,Brasil,Search
57860,69,F,Brasil,Search
60063,20,F,Brasil,Search
71142,27,F,Brasil,Search
74704,36,F,Brasil,Search
76012,50,F,Brasil,Search
89656,49,F,Brasil,Search
98925,55,M,Brasil,Organic
779,21,F,Brasil,Display
5803,59,M,Brasil,Search
6104,56,F,Brasil,Search
16584,66,F,Brasil,Search
16948,22,F,Brasil,Search
24269,24,F,Brasil,Email
25466,59,M,Brasil,Organic
30148,44,F,Brasil,Search
39521,14,M,Brasil,Search
41935,19,F,Brasil,Facebook
46814,60,F,Brasil,Search
49623,41,F,Brasil,Search
66722,25,M,Brasil,Search
68966,34,F,Brasil,Search
69220,15,M,Brasil,Email
90183,48,M,Brasil,Search
94839,28,M,Brasil,Search
94993,65,M,Brasil,Email
22948,49,M,Brasil,Search
30295,60,F,Brasil,Facebook
36802,14,F,Brasil,Search
60967,34,F,Brasil,Search
80154,49,F,Brasil,Search
3701,26,M,Brasil,Search
4192,59,M,Brasil,Search
4286,65,M,Brasil,Search
6647,45,M,Brasil,Organic
10151,50,F,Brasil,Facebook
12993,34,F,Brasil,Search
14237,18,F,Brasil,Search
21233,19,F,Brasil,Search
22613,64,M,Brasil,Search
25041,13,M,Brasil,Search
28055,63,F,Brasil,Search
36964,55,M,Brasil,Search
39632,19,M,Brasil,Search
40626,69,F,Brasil,Search
47332,58,M,Brasil,Search
56889,49,M,Brasil,Organic
63125,12,F,Brasil,Search
66151,63,F,Brasil,Email
67352,16,M,Brasil,Search
72832,59,M,Brasil,Search
73646,61,F,Brasil,Search
78859,31,M,Brasil,Search
79152,52,F,Brasil,Search
82464,40,M,Brasil,Search
84346,24,F,Brasil,Search
85795,29,M,Brasil,Search
88770,59,F,Brasil,Search
89922,57,F,Brasil,Search
95078,17,F,Brasil,Search
95839,59,F,Brasil,Search
96512,15,M,Brasil,Search
97351,39,M,Brasil,Search
97823,42,M,Brasil,Search
3576,38,M,Brasil,Search
4408,29,F,Brasil,Organic
6130,38,M,Brasil,Search
7416,46,F,Brasil,Search
19533,45,F,Brasil,Search
22845,35,M,Brasil,Search
29807,46,F,Brasil,Facebook
33674,48,F,Brasil,Search
34260,28,F,Brasil,Search
54997,42,F,Brasil,Organic
55324,46,M,Brasil,Search
63892,44,M,Brasil,Facebook
66972,38,F,Brasil,Search
73856,16,F,Brasil,Search
75735,30,M,Brasil,Search
76431,34,M,Brasil,Search
80672,52,M,Brasil,Search
82180,51,M,Brasil,Search
82583,15,M,Brasil,Search
96700,43,M,Brasil,Search
12165,67,F,Brasil,Search
19147,30,M,Brasil,Search
20001,15,M,Brasil,Search
23448,52,M,Brasil,Search
25683,14,F,Brasil,Display
30722,49,F,Brasil,Search
31854,24,F,Brasil,Search
55064,66,M,Brasil,Search
58090,43,M,Brasil,Search
80839,36,M,Brasil,Organic
8432,16,M,Brasil,Organic
13280,38,M,Brasil,Search
21091,27,M,Brasil,Search
28038,47,F,Brasil,Search
29854,34,M,Brasil,Search
32323,41,F,Brasil,Facebook
52161,32,F,Brasil,Search
59663,29,M,Brasil,Search
85608,26,M,Brasil,Organic
94421,56,F,Brasil,Search
61065,59,F,Brasil,Search
86068,19,F,Brasil,Search
93626,32,F,Brasil,Search
155,55,M,Brasil,Search
821,30,M,Brasil,Search
1587,58,F,Brasil,Organic
9715,46,M,Brasil,Search
11976,27,M,Brasil,Facebook
14770,13,M,Brasil,Facebook
34156,30,F,Brasil,Organic
39715,69,M,Brasil,Search
74078,59,M,Brasil,Organic
3059,12,M,Brasil,Facebook
3163,49,F,Brasil,Facebook
20147,45,M,Brasil,Search
22272,44,F,Brasil,Search
23081,32,M,Brasil,Display
50131,22,F,Brasil,Search
56103,50,F,Brasil,Search
62935,17,M,Brasil,Search
63889,30,M,Brasil,Search
64494,69,F,Brasil,Search
66896,38,M,Brasil,Facebook
69283,45,M,Brasil,Search
73268,16,F,Brasil,Search
77082,24,M,Brasil,Search
78037,41,M,Brasil,Email
80212,16,M,Brasil,Search
3939,42,M,Brasil,Search
6139,54,F,Brasil,Organic
37667,62,F,Brasil,Search
52827,60,F,Brasil,Search
54483,63,M,Brasil,Organic
55359,52,F,Brasil,Search
59399,55,M,Brasil,Search
63893,64,F,Brasil,Search
71801,61,M,Brasil,Search
72411,52,M,Brasil,Search
74459,66,M,Brasil,Search
77596,24,F,Brasil,Search
87646,12,F,Brasil,Search
16700,43,M,Brasil,Facebook
17007,47,M,Brasil,Search
22966,33,M,Brasil,Search
23008,13,M,Brasil,Search
27744,50,M,Brasil,Search
31875,69,F,Brasil,Search
34815,64,F,Brasil,Search
41265,54,F,Brasil,Search
47395,27,F,Brasil,Facebook
52704,60,F,Brasil,Organic
55455,66,M,Brasil,Organic
57779,54,F,Brasil,Email
79608,42,F,Brasil,Search
80205,19,M,Brasil,Search
81454,26,M,Brasil,Search
87356,56,M,Brasil,Search
94089,21,M,Brasil,Facebook
94718,19,M,Brasil,Search
96110,45,F,Brasil,Search
96290,38,M,Brasil,Search
98202,45,M,Brasil,Search
98280,52,F,Brasil,Search
99139,64,F,Brasil,Facebook
192,56,F,Brasil,Search
684,34,F,Brasil,Facebook
1568,20,F,Brasil,Search
1620,33,M,Brasil,Organic
1698,66,F,Brasil,Search
3473,57,F,Brasil,Search
3819,58,F,Brasil,Search
4075,37,M,Brasil,Search
6493,36,F,Brasil,Facebook
9620,57,F,Brasil,Search
11141,33,M,Brasil,Search
12292,59,F,Brasil,Search
14646,59,M,Brasil,Search
15288,27,F,Brasil,Search
17831,26,M,Brasil,Search
18660,40,M,Brasil,Email
18993,47,F,Brasil,Search
20541,29,M,Brasil,Facebook
23107,40,M,Brasil,Search
23328,56,F,Brasil,Search
23550,52,F,Brasil,Organic
23822,49,M,Brasil,Search
24086,38,F,Brasil,Search
24507,48,M,Brasil,Search
24513,32,F,Brasil,Facebook
26689,58,M,Brasil,Search
27426,55,M,Brasil,Email
34535,42,M,Brasil,Search
36091,12,M,Brasil,Search
38130,16,M,Brasil,Facebook
42107,59,F,Brasil,Search
42415,17,F,Brasil,Facebook
45304,52,F,Brasil,Search
49574,69,F,Brasil,Search
50224,25,M,Brasil,Search
50321,33,M,Brasil,Search
51176,41,F,Brasil,Search
56076,16,M,Brasil,Search
56372,47,M,Brasil,Search
56797,39,F,Brasil,Search
56996,34,F,Brasil,Search
57093,14,F,Brasil,Organic
57369,69,F,Brasil,Search
57854,54,F,Brasil,Search
58556,35,F,Brasil,Organic
59162,64,F,Brasil,Search
59958,41,M,Brasil,Search
62625,19,M,Brasil,Facebook
64036,68,M,Brasil,Search
64067,31,M,Brasil,Search
72307,67,M,Brasil,Search
73787,60,F,Brasil,Search
74225,34,F,Brasil,Search
74750,15,F,Brasil,Organic
76876,56,M,Brasil,Search
76997,23,M,Brasil,Search
77285,60,M,Brasil,Search
78480,13,F,Brasil,Organic
79983,51,F,Brasil,Search
80484,53,M,Brasil,Search
81343,29,M,Brasil,Search
82524,45,M,Brasil,Facebook
83241,65,M,Brasil,Search
83545,24,F,Brasil,Search
83723,59,M,Brasil,Organic
84254,33,M,Brasil,Search
85823,56,M,Brasil,Search
87461,17,M,Brasil,Search
88388,59,F,Brasil,Search
92224,44,F,Brasil,Search
94222,18,F,Brasil,Organic
94571,63,M,Brasil,Organic
98548,22,M,Brasil,Search
98899,65,M,Brasil,Search
2690,21,M,Brasil,Search
4443,49,M,Brasil,Display
5850,37,M,Brasil,Organic
6719,32,M,Brasil,Search
9434,23,F,Brasil,Organic
18318,59,M,Brasil,Search
18700,39,M,Brasil,Search
28869,17,M,Brasil,Search
31997,20,M,Brasil,Display
36523,62,F,Brasil,Search
37446,49,F,Brasil,Organic
51922,37,F,Brasil,Organic
61756,41,M,Brasil,Display
62094,53,F,Brasil,Search
63581,21,M,Brasil,Search
63958,15,F,Brasil,Search
68574,14,F,Brasil,Search
73098,34,M,Brasil,Search
74388,15,F,Brasil,Facebook
75709,56,M,Brasil,Display
78175,32,M,Brasil,Search
78833,40,F,Brasil,Search
85311,68,F,Brasil,Search
85738,16,M,Brasil,Search
86395,69,M,Brasil,Search
87796,45,M,Brasil,Search
88912,65,F,Brasil,Search
89425,21,F,Brasil,Facebook
93937,13,F,Brasil,Display
94978,70,F,Brasil,Search
95777,24,M,Brasil,Search
5857,58,M,Brasil,Search
30106,55,M,Brasil,Search
32983,20,F,Brasil,Search
36907,63,M,Brasil,Organic
38108,54,F,Brasil,Search
49564,55,F,Brasil,Search
60329,55,M,Brasil,Search
64250,54,F,Brasil,Search
72720,59,F,Brasil,Search
77974,24,F,Brasil,Organic
78660,41,F,Brasil,Display
82221,66,F,Brasil,Search
85515,67,F,Brasil,Search
89274,52,M,Brasil,Search
89459,66,F,Brasil,Search
90386,37,M,Brasil,Search
92912,51,M,Brasil,Organic
94991,13,F,Brasil,Search
5345,63,F,Brasil,Facebook
23638,30,F,Brasil,Display
25886,63,F,Brasil,Organic
37749,31,F,Brasil,Organic
61897,57,F,Brasil,Search
65299,44,M,Brasil,Search
72913,26,F,Brasil,Facebook
75948,30,F,Brasil,Email
78786,20,M,Brasil,Search
86232,51,F,Brasil,Search
97772,41,F,Brasil,Search
3624,20,F,Brasil,Organic
19307,64,M,Brasil,Display
23007,49,F,Brasil,Search
74000,54,F,Brasil,Facebook
78596,14,M,Brasil,Organic
92653,52,F,Brasil,Search
5742,20,F,Brasil,Search
7449,45,M,Brasil,Organic
8570,35,F,Brasil,Search
19182,22,M,Brasil,Facebook
32686,29,M,Brasil,Display
40100,64,M,Brasil,Search
43373,69,F,Brasil,Organic
44545,36,F,Brasil,Search
44894,14,F,Brasil,Search
56621,27,F,Brasil,Email
59155,48,F,Brasil,Search
62322,58,F,Brasil,Search
63113,35,M,Brasil,Search
69816,56,F,Brasil,Search
76567,14,M,Brasil,Search
80098,21,F,Brasil,Display
94844,53,M,Brasil,Search
1993,24,M,Brasil,Search
5721,61,M,Brasil,Search
37697,54,M,Brasil,Search
45624,29,M,Brasil,Search
50062,35,M,Brasil,Search
50151,57,F,Brasil,Search
59955,50,M,Brasil,Search
69689,32,M,Brasil,Organic
79214,35,F,Brasil,Organic
97367,43,M,Brasil,Search
8050,65,F,Brasil,Search
8885,56,M,Brasil,Email
32023,51,M,Brasil,Search
42660,19,F,Brasil,Organic
48626,49,F,Brasil,Search
50428,24,F,Brasil,Search
50479,67,M,Brasil,Search
4434,63,M,Brasil,Search
4445,25,M,Brasil,Search
488,47,F,Brasil,Display
6909,19,M,Brasil,Search
12088,68,F,Brasil,Search
27008,21,M,Brasil,Search
28293,46,F,Brasil,Search
32736,17,M,Brasil,Search
44845,30,F,Brasil,Search
45296,54,M,Brasil,Search
48641,31,F,Brasil,Facebook
60047,65,F,Brasil,Search
73129,62,F,Brasil,Search
77510,51,F,Brasil,Facebook
